EMGValue   Timestamp   TrueFlexState
184   38718348   0
193   38739148   0
203   38759948   0
209   38780748   0
218   38801548   0
229   38822348   0
235   38843148   0
233   38863948   0
230   38884748   0
228   38905548   0
228   38926352   0
226   38947148   0
227   38967948   0
227   38988748   0
226   39009548   0
226   39030348   0
225   39051148   0
223   39071948   0
220   39092748   0
219   39113548   0
217   39134348   0
214   39155148   0
212   39175948   0
211   39196748   0
209   39217548   0
207   39238348   0
204   39259152   0
199   39279948   0
195   39300748   0
188   39321548   0
183   39342348   0
181   39363148   0
180   39383948   0
181   39404748   0
181   39425548   0
180   39446348   0
178   39467148   0
174   39487948   0
169   39508748   0
166   39529548   0
161   39550348   0
157   39571148   0
152   39591952   0
148   39612748   0
145   39633548   0
143   39654348   0
142   39675148   0
143   39695948   0
145   39716748   0
148   39737548   0
152   39758348   0
156   39779148   0
156   39799948   0
155   39820748   0
152   39841548   0
152   39862348   0
150   39883148   0
148   39903948   0
147   39924752   0
145   39945548   0
143   39966348   0
142   39987148   0
140   40007948   0
139   40028748   0
139   40049548   0
138   40070348   0
139   40091148   0
139   40111948   0
139   40132748   0
139   40153548   0
140   40174348   0
140   40195148   0
140   40215948   0
141   40236748   0
140   40257552   0
140   40278348   0
140   40299148   0
140   40319948   0
140   40340748   0
140   40361548   0
139   40382348   0
139   40403148   0
137   40423948   0
136   40444748   0
135   40465548   0
135   40486348   0
135   40507148   0
135   40527948   0
137   40548748   0
138   40569548   0
140   40590352   0
143   40611148   0
143   40631948   0
143   40652748   0
143   40673548   0
144   40694348   0
143   40715148   0
143   40735948   0
143   40756748   0
143   40777548   0
143   40798348   0
143   40819148   0
143   40839948   0
143   40860748   0
142   40881548   0
141   40902348   0
140   40923152   0
139   40943948   0
137   40964748   0
135   40985548   0
134   41006348   0
131   41027148   0
131   41047948   0
129   41068748   0
129   41089548   0
129   41110348   0
129   41131148   0
128   41151948   0
129   41172748   0
129   41193548   0
128   41214348   0
128   41235148   0
129   41255952   0
129   41276748   0
127   41297548   0
128   41318348   0
129   41339148   0
129   41359948   0
131   41380748   0
132   41401548   0
135   41422348   0
135   41443148   0
139   41463948   0
139   41484748   0
141   41505548   0
142   41526348   0
142   41547148   0
142   41567948   0
142   41588752   0
143   41609548   0
144   41630348   0
145   41651148   0
147   41671948   0
149   41692748   0
152   41713548   0
152   41734348   0
152   41755148   0
152   41775948   0
152   41796748   0
150   41817548   0
147   41838348   1
142   41859148   1
140   41879948   1
138   41900748   1
136   41921552   1
135   41942348   1
135   41963148   1
135   41983948   1
135   42004748   1
136   42025548   1
137   42046348   1
137   42067148   1
139   42087948   1
140   42108748   1
142   42129548   1
143   42150348   1
147   42171148   1
147   42191948   1
147   42212748   1
147   42233548   1
148   42254352   1
150   42275148   1
152   42295948   1
155   42316748   1
156   42337548   1
158   42358348   1
158   42379148   1
